Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
prologue_rise_e7167fe4		There's no reason for me to stay here. I turn and leave.	game/prologue.rpy	4758	[what]
prologue_rise_83eb2780		She says this, yet there's no denying who's in control as she pours me a cup.	game/prologue.rpy	4769	[what]
prologue_rise_ad8d07e7		She pulls out a handful of packages and arranges them neatly on a dish, studying me with care.	game/prologue.rpy	4776	[what]
prologue_rise_3a4a575a		She takes a sip from her own cup. That must be what she's drinking right now	game/prologue.rpy	4787	[what]
prologue_rise_af84d19a		She gently caresses the gold rim of her teacup. It looks pretty old.	game/prologue.rpy	4798	[what]
prologue_rise_01b3a243		She says that, but I feel like she's watching my every move. Too bad there's no food.	game/prologue.rpy	4851	[what]
prologue_rise_5e3d5419		There's a glimmer in her eye as she speaks.	game/prologue.rpy	4870	[what]
prologue_rise_c08999dd		She's acting like she's helping me, but that's clearly an insult towards my friends.	game/prologue.rpy	4880	[what]
prologue_rise_986e26a2		She smiles pleasantly as if nothing's wrong.	game/prologue.rpy	4896	[what]
prologue_rise_8b191fe3		Though I suppose for her, there isn't anything wrong with what she said.	game/prologue.rpy	4897	[what]
prologue_rise_92c76b25		I can't take the silence.	game/prologue.rpy	4898	[what]
prologue_rise_9e1cb70a		I turn and leave.	game/prologue.rpy	4906	[what]
prologue_dyre_d3ee80f0		At the end of the first-floor hallway is a solid metal door with 'Computer Lab' written on it.	game/prologue.rpy	4912	[what]
prologue_dyre_efbb0a28		I can't get it to open, no matter how hard I try.	game/prologue.rpy	4913	[what]
prologue_dyre_43e4b87e		It's not like I need a computer that bad, but I had hoped maybe they had access to the internet.	game/prologue.rpy	4914	[what]
prologue_dyre_6eff08da		Of all the people to run into, why'd it have to be him?	game/prologue.rpy	4920	[what]
prologue_dyre_e3b04646		When we were younger, we hung around each other all the time, until one of his pranks landed us both in deep shit.	game/prologue.rpy	4926	[what]
prologue_dyre_73a9148d		I got expelled to the 'bad kids' class after that; he got a slap on the wrist.	game/prologue.rpy	4927	[what]
prologue_dyre_273559bc		Being the principal's grandson had its perks for him.	game/prologue.rpy	4928	[what]
prologue_dyre_acf37f8a		We stopped talking after that.	game/prologue.rpy	4929	[what]
prologue_dyre_6572e503		He smiles at me like the cat that got the canary.	game/prologue.rpy	4933	[what]
prologue_dyre_53a9a0dd		I ran away right after lunch to avoid my parents.	game/prologue.rpy	4950	[what]
prologue_dyre_f29a3564		It wouldn't be unheard of for me to get pulled out of school in the middle of the day, but I wonder...	game/prologue.rpy	4951	[what]
prologue_dyre_ba1533fd		That's weird, why would a homeroom teacher from another class be spreading rumors about someone else's students?	game/prologue.rpy	4955	[what]
prologue_dyre_b9b7e70a		He was the one who showed me that paper in the first place.	game/prologue.rpy	4999	[what]
prologue_dyre_eb3b9062		I should have known better than to talk to him.	game/prologue.rpy	5003	[what]
prologue_dyre_0acfaa5f		Of course he doesn't get it. Even if I agreed with him, he'd just flip sides and argue the opposite.	game/prologue.rpy	5021	[what]
prologue_dyre_5c7cead1		I'm not going to fall for this. I know they're lying about the Junior Gladiators, that my friends and I are here.	game/prologue.rpy	5057	[what]
prologue_dyre_c6c1c0e6		There's probably other stuff about the DVP they're covering up too.	game/prologue.rpy	5058	[what]
prologue_dyre_4dce2856		He's just... trying to get under my skin and get me to say something I shouldn't.	game/prologue.rpy	5059	[what]
prologue_dyre_cf903d92		I mean, there's no way this place is actually haunted, right?	game/prologue.rpy	5060	[what]
prologue_dyre_bc067499		He wanders off, waving goodbye over his shoulder as he goes.	game/prologue.rpy	5069	[what]
prologue_dyre_db6a12b6		I really don't want to stick around, not that I believed a word he said. I should look elsewhere.	game/prologue.rpy	5070	[what]
prologue_jona_5b706e31		I follow a paved walkway behind the field to a sparsely wooded area.	game/prologue.rpy	5078	[what]
prologue_jona_0c660a8d		Hidden behind rows of planters is a small concrete stage	game/prologue.rpy	5079	[what]
prologue_jona_4bb7f300		It looks like it hasn't been long since the poppies were watered. The earth smells damp and cool.	game/prologue.rpy	5080	[what]
prologue_jona_f54e1399		Someone's staring at me. They aren't coming any closer, but they aren't looking away either.	game/prologue.rpy	5086	[what]
prologue_jona_9d1055e6		With all the junk covering their face, it's impossible to tell what they're thinking.	game/prologue.rpy	5087	[what]
prologue_jona_006dc00b		Creepy.	game/prologue.rpy	5091	[what]
prologue_jona_85241d9d		That makes more sense. Jona was the most withdrawn and awkward member of our gang.	game/prologue.rpy	5111	[what]
prologue_jona_feae876e		Looks like he covered himself head to toe the moment he got a chance. That explains why he's so calm right now.	game/prologue.rpy	5112	[what]
prologue_jona_013ebdc9		Jona has a habit of repurposing things for art without knowing what they are.	game/prologue.rpy	5125	[what]
prologue_jona_25b84596		He had tried inventing things, but always valued aesthetics over functionality.	game/prologue.rpy	5126	[what]
prologue_jona_19f5ecba		There's one right answer.	game/prologue.rpy	5131	[what]
prologue_jona_cd92098d		Just let it go, Nagen. You don't want to go down that road again.	game/prologue.rpy	5179	[what]
prologue_jona_7e8b896b		Somehow, that's more unsettling.	game/prologue.rpy	5210	[what]
prologue_jona_e0203492		I know he's not talking about me when he goes off on tangents like this.	game/prologue.rpy	5215	[what]
prologue_jona_175d8a6b		I rarely hung out with Jona one on one. For one, this is the kid that carved up desks for fun.	game/prologue.rpy	5243	[what]
prologue_jona_07b5fb27		The other was, well, he reminds me of my mom for some reason...	game/prologue.rpy	5244	[what]
prologue_jona_3f79b213		He tries to hide the notebooks in his bag.	game/prologue.rpy	5259	[what]
prologue_jona_a0552b89		This is just one of those things I have to let go of, I think.	game/prologue.rpy	5281	[what]
Meeting_d10819e5		I walk into the room to find Hiro and Jona waiting for me. Uitto comes in silently behind me.	game/prologue.rpy	5315	[what]
Meeting_2741fca6		The last time we were all together, it was to tell everyone that Lethe had passed.	game/prologue.rpy	5316	[what]
Meeting_ba2c71cf		Hiro doesn't look surprised, but he's definitely avoiding Jona's almost accusatory turn towards him.	game/prologue.rpy	5370	[what]
Meeting_c896209e		It's hard to tell with the goggles. Uitto keeps glaring at me.	game/prologue.rpy	5371	[what]
Meeting_5fd39845		She leaves without another word.	game/prologue.rpy	5560	[what]
Meeting_f6811986		Has she been crying?	game/prologue.rpy	5621	[what]
Meeting_f33471b9		So she isn't actually mad at me. I guess that's good, but I'm still worried.	game/prologue.rpy	5647	[what]
meet_main_cdff4b5d		I managed to get the guys to agree to join me. They may question my methods, but at least they're on board.	game/prologue.rpy	5655	[what]
meet_main_3ded0b5f		As for Uitto... I know we're all upset getting shoved into reform school, but it didn't seem like she had a better idea than mine.	game/prologue.rpy	5656	[what]
meet_main_10b19df6		I can't postpone returning to my dorm any longer.	game/prologue.rpy	5657	[what]
meet_main_b2030244		Part of my aversion comes from how barren and sterile the rooms are.	game/prologue.rpy	5661	[what]
meet_main_ad8bef87		I'd compare this place to a prison, but at least prisons are fully indoors.	game/prologue.rpy	5662	[what]
meet_main_61b04c6e		I guess public opinion on Proficiency-centered education is dwindling because we're all having to stay in musty portable buildings.	game/prologue.rpy	5663	[what]
meet_main_3725422b		I hope it's well-ventilated. I cringe to think of how hot this place could get in the summer.	game/prologue.rpy	5664	[what]
meet_main_1f9efe68		I don't have the energy to unpack yet. I shrug out off my jacket and collapse on the bare mattress.	game/prologue.rpy	5665	[what]
meet_main_11024f39		As I drift off to sleep, I desperately try to convince myself everything will work out in the end.	game/prologue.rpy	5666	[what]
sandbox_1226cf00		Entering Sandbox	game/sandbox.rpy	14	[what]
sandbox_8d27c215		What are we testing?	game/sandbox.rpy	15	[what]
Event1_a44b1704		Event 1	game/sandbox.rpy	29	[what]
Event2_16e4c380		Event 2	game/sandbox.rpy	37	[what]
Event3_b3dff9c5		Event 3	game/sandbox.rpy	45	[what]
Event4_811694b2		Event 4: The End	game/sandbox.rpy	53	[what]
FreeDay_d9fd7fac		Actions Remaining: [FreeActions]	game/sandbox.rpy	67	[what]
Hiro1_0da39bfe		He was our self proclaimed leader, a real ass about it, but he did a good job of keeping us safe when things went south. It also helped that he knew how to cook.	game/text/hiro_pathway.rpy	74	[what]
Hiro1_d1411a29		He does have a point. I only have to read something once to learn it. The only time I have to drill stuff is if I learned it incorrectly the first time.	game/text/hiro_pathway.rpy	94	[what]
Hiro1_bfa04005		I’m really worried about him. If he can’t figure out what he wants to do, it won’t matter whether or not he gets out of this mess.	game/text/hiro_pathway.rpy	105	[what]
Hiro1_582c635f		This was a mistake.	game/text/hiro_pathway.rpy	133	[what]
Hiro1_852b6492		He pressed a button on his phone with a wicked grin.	game/text/hiro_pathway.rpy	143	[what]
Hiro1_7d3fd05b		He ran off before I could catch him. He’s going to be guarding that stupid thing like his life depended on it.	game/text/hiro_pathway.rpy	152	[what]
Hiro1_bc3fab1c		He glared at me.	game/text/hiro_pathway.rpy	172	[what]
Hiro1_5ee74911		I’m not historically the best in high pressure situations.	game/text/hiro_pathway.rpy	187	[what]
Hiro1_c9df4446		Though to be fair, at the time I was twelve, my teammates were missing and I was lost in a war zone.	game/text/hiro_pathway.rpy	188	[what]
Hiro1_3ee7742a		So I’d appreciate if he gave me a little more credit.	game/text/hiro_pathway.rpy	189	[what]
Hiro1_f54de35d		Easy for him to say. And again, more credit would be appreciated.	game/text/hiro_pathway.rpy	193	[what]
Hiro1_44548517		I had to help him pull his arm out of the bottom of a vending machine before any staff found us. It’s strange, even years later, I still end up being his handler.	game/text/hiro_pathway.rpy	205	[what]
Hiro1_212e0872		If he expects me to do this out of school, he needs to start paying me.	game/text/hiro_pathway.rpy	206	[what]
Hiro2_0df0ee21		He hasn’t given up on that?	game/text/hiro_pathway.rpy	221	[what]
Hiro2_89dc08c9		I mean, he’s not wrong, but at the same time, I don’t feel like he’s quite getting the whole picture here.	game/text/hiro_pathway.rpy	235	[what]
Hiro2_437853b5		I forgot how literal he can be.	game/text/hiro_pathway.rpy	261	[what]
Hiro2_5dfd6ec1		What’s gotten into him?	game/text/hiro_pathway.rpy	284	[what]
Hiro2_5a344b4e		I shouldn’t have asked that. If I had thought about it for even a second, I wouldn’t have.	game/text/hiro_pathway.rpy	326	[what]
Hiro2_35eacbea		He opened the window, I had enough time to acknowledge we were on the third floor before he picked me up and jumped out.	game/text/hiro_pathway.rpy	327	[what]
Hiro2_4f13b085		We hit the water and everything left my mind except the need for air.	game/text/hiro_pathway.rpy	337	[what]
Hiro2_ad0991b3		When we finally breached the surface, I thrashed blindly around trying to hit him	game/text/hiro_pathway.rpy	338	[what]
Hiro2_b7e2e806		I sloshed out of the pool with an embarrassing squelch.	game/text/hiro_pathway.rpy	353	[what]
Hiro2_4ebda1c4		I really can’t stay mad at him. He means well, but we can’t keep doing stupid stuff like this.	game/text/hiro_pathway.rpy	359	[what]
Hiro2_2ae668db		This was a very expensive jacket.	game/text/hiro_pathway.rpy	360	[what]
Hiro3_9304aeb7		He lead me to the practice field.	game/text/hiro_pathway.rpy	368	[what]
Hiro3_edc8aae6		Along the back fence was a pile of old timber, likely from when they gutted the interior of the building.	game/text/hiro_pathway.rpy	369	[what]
Hiro3_fcf041c9		It was just tall enough that Hiro was able to pull himself over the top of the fence.	game/text/hiro_pathway.rpy	370	[what]
Hiro3_e5242624		I’m not sure leaving school grounds is the best idea.	game/text/hiro_pathway.rpy	374	[what]
Hiro3_20009f98		He left without me.	game/text/hiro_pathway.rpy	387	[what]
Hiro3_96a60287		I stumbled after him for about fifteen minutes through the woods before we finally reached the city surrounding our school.	game/text/hiro_pathway.rpy	396	[what]
Hiro3_11eb8df2		At any other academy, you’d be able to take trips into town to go out to eat or shop. But this place…	game/text/hiro_pathway.rpy	397	[what]
Hiro3_a92ebccb		He sat down amongst the wreckage, I soon followed suit.	game/text/hiro_pathway.rpy	403	[what]
Hiro3_c6e5e38b		I used to think Hiro was a clumsy, obnoxious idiot. He’s still obnoxious, but the other things weren’t his fault.	game/text/hiro_pathway.rpy	409	[what]
Hiro3_546a2452		He may have forgotten how many times he told us he fell down stairs, but I didn’t.	game/text/hiro_pathway.rpy	410	[what]
Hiro3_4d7be149		I looked back at what remained of the town.	game/text/hiro_pathway.rpy	422	[what]
Hiro3_9f969564		When the world is collapsing all around you, it’s hard to picture anything else.	game/text/hiro_pathway.rpy	423	[what]
Hiro3_38f7c8b5		I’ve been running around trying to pin the blame on someone, but that isn’t going to get me anywhere.	game/text/hiro_pathway.rpy	424	[what]
Hiro3_ad28ce67		I want things to change, but do I have to change myself to do it?	game/text/hiro_pathway.rpy	425	[what]
Hiro3_83fa4b5c		I’m pretty sure that apocalypse hit everywhere, but it’s a nice thought.	game/text/hiro_pathway.rpy	503	[what]
Hiro3_687417bb		I believed what we did was necessary, righteous even, but I wouldn’t classify it as heroic.	game/text/hiro_pathway.rpy	519	[what]
Hiro3_8f78063f		Last I checked, leading a city under the martial law of a brain washed horde was not in the hero commandments.	game/text/hiro_pathway.rpy	520	[what]
Hiro3_3331ffb7		Not that there are hero commandments, but if there were, it wouldn’t be one of them. There really should be-	game/text/hiro_pathway.rpy	521	[what]
Hiro4_b62b004a		I feel insulted; but I have no way to prove he said what I think he said.	game/text/hiro_pathway.rpy	545	[what]
Hiro4_d06899ac		Hunh?	game/text/hiro_pathway.rpy	567	[what]
Hiro4_4c841e27		He stared at me like I was a lunatic.	game/text/hiro_pathway.rpy	574	[what]
Hiro4_c06507db		I know logically this doesn’t change anything. We were just dumb kids, and she’s gone, but still if I had known…	game/text/hiro_pathway.rpy	589	[what]
Hiro4_e1783ef1		I didn’t mean to make him feel bad.	game/text/hiro_pathway.rpy	595	[what]
Hiro4_cc102c48		He took a deep breath. After a while, he couldn’t look me in the eye.	game/text/hiro_pathway.rpy	614	[what]
Hiro4_5adf763b		He finally looked at me.	game/text/hiro_pathway.rpy	618	[what]
Hiro4_85269204		This is a joke, right? I mean, there’s no way. I try laughing, but it doesn’t make any of this less awkward.	game/text/hiro_pathway.rpy	626	[what]
Hiro4_391a82e2		I shouldn’t be this surprised. I just never thought about this sort of thing.	game/text/hiro_pathway.rpy	638	[what]
Hiro4_06b5a182		Odori was everything I thought I was supposed to want; pretty, intelligent, and demure. We fought endlessly to be in the spotlight of her stage.	game/text/hiro_pathway.rpy	639	[what]
Hiro4_46898c87		I was looked back on those days with fondness, but is it because of her… or him?	game/text/hiro_pathway.rpy	640	[what]
Hiro4_f8642206		Please tell me this isn’t a thing. I really don’t have time to deal with this right now.	game/text/hiro_pathway.rpy	650	[what]
Hiro4_18680cca		A wave of relief washed over me, but I could tell he was disappointed.	game/text/hiro_pathway.rpy	654	[what]
Hiro4_d2de2f8b		We laughed, unable to keep up the pace.	game/text/hiro_pathway.rpy	677	[what]
Hiro4_305452d3		It’s not exactly what I expected, but I’m glad he’s found something he wants to do.	game/text/hiro_pathway.rpy	694	[what]
Jona1_f11e03f4		I find Jona sketching in the corner of the school’s cafe. At this point, it’s safe to say he lives here more than his dorm.	game/text/jona_pathway.rpy	19	[what]
Jona1_25bb705a		He sets down his pen and leans back in his chair with a hefty sigh. His arms go limp at his sides.	game/text/jona_pathway.rpy	31	[what]
Jona1_40584051		I try to get a look, but he slams the notebook shut.	game/text/jona_pathway.rpy	37	[what]
Jona1_d40987a9		He opens a large pot of ink and splatters the paper.	game/text/jona_pathway.rpy	58	[what]
Jona1_dc3054fd		He shakes his head. I had the misfortune to meet his mom once. It was on a day he was supposed to go to the doctor and he forgot to go straight home.	game/text/jona_pathway.rpy	63	[what]
Jona1_a64eb584		I’d never seen someone so unkempt before, it was like she left her hair in a ponytail twenty-four seven.	game/text/jona_pathway.rpy	64	[what]
Jona1_bd8c57d3		She brutally chewed him out in front of all of us and said our ‘stupid’ club was a waste of time.	game/text/jona_pathway.rpy	65	[what]
Jona1_d2d19581		He starts laughing his ass off.	game/text/jona_pathway.rpy	69	[what]
Jona1_4e280902		It looks like he’s having trouble finding the words.	game/text/jona_pathway.rpy	92	[what]
Jona2_b119d75e		I haven’t been able to find Jona in any of his usual haunting grounds.	game/text/jona_pathway.rpy	173	[what]
Jona2_e0f6c5bb		Suddenly, a large clatter sounds from behind the theater stage. I can hear someone rooting around in the garbage. It can’t be...	game/text/jona_pathway.rpy	174	[what]
Jona2_fbd3d257		I follow the sound and sure enough, my childhood friend is dumpster diving.	game/text/jona_pathway.rpy	175	[what]
Jona2_6bb72fed		The poor sap startles and hits his head on the lid.	game/text/jona_pathway.rpy	179	[what]
Jona2_47a33796		Or when he’s not the one to plant them.	game/text/jona_pathway.rpy	184	[what]
Jona2_04c7b235		He leaps out with something in hand.	game/text/jona_pathway.rpy	211	[what]
Jona2_968baeea		He proudly displays a dismembered porcelain ballerina atop a glass case.	game/text/jona_pathway.rpy	217	[what]
Jona2_1bf1c449		He winds up the machine. A warped melody is released from the contraption.	game/text/jona_pathway.rpy	221	[what]
Jona2_01f1e63f		I’m going to end up fighting in the garbage if I’m not careful. Just where does this asshole get off insinuating that I’m pessimistic?	game/text/jona_pathway.rpy	257	[what]
Jona2_b95365b9		He won’t be so smug when his stupid mask is shattered against the pavement.	game/text/jona_pathway.rpy	261	[what]
Jona2_0672fa07		That makes a little more sense.	game/text/jona_pathway.rpy	270	[what]
Jona2_a9e2d855		I hate being wrong. Why is the internet out of my reach at a time like this?	game/text/jona_pathway.rpy	303	[what]
Jona2_43297987		I get up to leave, but I’m sent sailing into the dirt by one of his trip wires.	game/text/jona_pathway.rpy	340	[what]
Jona2_d853df70		I don’t think we’ll ever fully agree on the matter, but at least I can convince him to forgo booby-trapping the dumpsters. For someone so harmless, he can be a real handful.	game/text/jona_pathway.rpy	348	[what]
Jona3_aab3fe89		Jona invited me to hang out in his dorm room while he works on fixing up the old music box we found.	game/text/jona_pathway.rpy	355	[what]
Jona3_20f8a8f1		His room looks more like a workshop with all the disassembled junk he had strewn about.	game/text/jona_pathway.rpy	356	[what]
Jona3_84e10810		While poking around his collection, I find a half finished 3D puzzle to mess around with.	game/text/jona_pathway.rpy	357	[what]
Jona3_5a0382d2		He fumbles with his tools. What an odd thing to get flustered over.	game/text/jona_pathway.rpy	374	[what]
Jona3_2fdafd24		He can’t seriously be thinking of conning this woman, is he?	game/text/jona_pathway.rpy	392	[what]
Jona3_98cfb16d		It has been a couple years since started hiding his face like that. I wonder...	game/text/jona_pathway.rpy	458	[what]
Jona3_8003918c		I don’t have anything I can say. All my friends have been worrying about the future and there’s nothing I can do to fix it, fine.	game/text/jona_pathway.rpy	491	[what]
Jona3_93eff90c		He can enjoy his junk and I’ll find a way out of this mess on my own.	game/text/jona_pathway.rpy	492	[what]
Jona4_c3175044		I hadn’t hung out with Jona after he got all weird about asking me for help with his family issues.	game/text/jona_pathway.rpy	500	[what]
Jona4_01ac1188		I have enough on my plate without adding some manufactured rhetoric about how I butt into other people’s business.	game/text/jona_pathway.rpy	501	[what]
Jona4_11d59065		So it’s really weird having him seek me out for a change.	game/text/jona_pathway.rpy	502	[what]
Jona4_bc7f2fdc		I punch him in the face. His decora shit slices open my knuckles though, so I’d call it even. He apparently doesn’t.	game/text/jona_pathway.rpy	524	[what]
Jona4_6049c42d		The wind is knocked out of me as his shoulder collides with my stomach. He pins down my right arm with his boot, waiting for me to catch my breath.	game/text/jona_pathway.rpy	528	[what]
Jona4_58425669		It hurts to breathe. I may not be built for combat, but like hell am I giving up.	game/text/jona_pathway.rpy	532	[what]
Jona4_7d54958a		He’s so focused on keeping my shoulder pinned that I’m able to shake my leg around his other foot to knock him to the ground.	game/text/jona_pathway.rpy	536	[what]
Jona4_30f74afe		I hear something shatter next to me and a string of curses from Jona.	game/text/jona_pathway.rpy	537	[what]
Jona4_f4bedf96		I really don’t have a good argument against that; he’s right. Having some mousey kid follow us around was a nice ego boost. We mostly included him in our plans to give him something to do.	game/text/jona_pathway.rpy	543	[what]
Jona4_6d411993		At least that gets him laughing. Only for a bit though, his laughter stopping the instant he sees his goggles shattered on the ground.	game/text/jona_pathway.rpy	547	[what]
Jona4_fabe2c0c		He frantically gathers the pieces, intermittently checking the integrity of his mask. Unfortunately for him, I’ve already seen what he was trying to hide.	game/text/jona_pathway.rpy	553	[what]
Jona4_7d57c2ba		He looked normal to me. A little better than normal, actually. It’s a little hard to tell with that stupid mask blocking the rest of his face.	game/text/jona_pathway.rpy	557	[what]
Jona4_28c3f7ac		Why can’t he put his hands down for five seconds?	game/text/jona_pathway.rpy	563	[what]
Jona4_f316f2b2		I reluctantly tear my eyes away. I’m normally one to stare. What has gotten into me?	game/text/jona_pathway.rpy	567	[what]
Jona4_5744de8c		There’s only one person I’ve ever heard of who had a Proficiency that worked that way; the infamous Siren.	game/text/jona_pathway.rpy	579	[what]
Jona4_b01a8f4e		But Siren was a tragic and fragile figure in the history of the Karmic Gladiators and Jona’s mom was...	game/text/jona_pathway.rpy	580	[what]
Jona4_0abe7d83		Well, there’s no delicate way to put it, she was crazy. Could they really be the same person?	game/text/jona_pathway.rpy	581	[what]
Jona4_0fa1aafd		Here we are indeed. At this time last year, I thought I’d be ruling my own city. Instead, I’m in high school.	game/text/jona_pathway.rpy	623	[what]
Jona4_0a060a88		He straps on his busted goggles and sighs in defeat. Only one lens in still in place, though it’s obscured by a spider web of breaks.	game/text/jona_pathway.rpy	631	[what]
Jona4_095cb5e4		I’m not used to seeing Jona so morose. It’s unsettling.	game/text/jona_pathway.rpy	671	[what]
Jona5_595b152c		Today I have to help Jona paint sets for an upcoming dance recital. Well, technically I don’t have to, I’ve chosen to. It’s the least I can do after breaking his goggles.	game/text/jona_pathway.rpy	684	[what]
Jona5_bf93a40a		He has me painting all the built pieces with base coats while he constructs the rest.	game/text/jona_pathway.rpy	685	[what]
Jona5_bd1e360e		Jona is the least realistic person I know. I’ve never seen him so certain something would go wrong.	game/text/jona_pathway.rpy	735	[what]
Jona5_949ecd6f		I can’t even laugh at the absurdity of all this. I just feel tired and numb thinking about ending up at the back end of this.	game/text/jona_pathway.rpy	741	[what]
Jona5_9214c33a		He finishes hammering the last nail on a giant rolling staircase.	game/text/jona_pathway.rpy	820	[what]
Jona5_d6c0d1fb		I’m not surprised he’s finished building it before I’m done painting, but I’m a little offended that he expects me to finish it today.	game/text/jona_pathway.rpy	821	[what]
Jona5_cfc868f4		It’s times like these that I’m glad I have a photographic memory. I’ll only be glancing at the assigned reading tonight.	game/text/jona_pathway.rpy	827	[what]
JonaF_036c84ba		Jona sent me a text saying he was too busy to hang out right now.	game/text/jona_pathway.rpy	832	[what]
JonaF_aa9205bd		I guess I'll see him later.	game/text/jona_pathway.rpy	833	[what]
MarikoP1_65d5218b		I know Mariko said she didn’t want any trouble from me, but I wonder if she’s doing alright.	game/text/mariko_pathway.rpy	19	[what]
MarikoP1_682405e8		It wouldn’t hurt to drop by and say hi, would it? During lunch break, I found her on the practice field with a gaggle of other girls.	game/text/mariko_pathway.rpy	20	[what]
MarikoP1_738ad901		It seems like she was able to gather enough participants to start the Cheer Squad.	game/text/mariko_pathway.rpy	21	[what]
MarikoP1_477d4a4c		I needed to get food anyways. I came back later, when practice was over.	game/text/mariko_pathway.rpy	40	[what]
MarikoP1_115723bb		I think I hit a nerve.	game/text/mariko_pathway.rpy	55	[what]
MarikoP1_db7b56a0		S-soft!?	game/text/mariko_pathway.rpy	63	[what]
MarikoP1_6105a094		That really doesn’t sound healthy. I don’t think I’m going to convince her otherwise.	game/text/mariko_pathway.rpy	67	[what]
MarikoP1_dcea28a3		The rest of the period she lectured me about how tired she was of people assuming Cheerleaders didn’t have to work hard; including her squad members.	game/text/mariko_pathway.rpy	68	[what]
MarikoP1_88073219		How do you forget to eat? It looks like she brought something though. It’s just a thing of plain spaghetti.	game/text/mariko_pathway.rpy	74	[what]
MarikoP1_43c1e012		So that’s why they’re practicing so hard.	game/text/mariko_pathway.rpy	83	[what]
MarikoP1_40540694		She sounds so defeated. It probably doesn’t help that the cafeteria closes up at the end of lunch. How long does she expect to keep going like this?	game/text/mariko_pathway.rpy	90	[what]
MarikoP1_76d5f913		Somehow, I got roped into being a gopher for the Cheer Squad.	game/text/mariko_pathway.rpy	105	[what]
MarikoP1_fcdbeea5		She looked at me with a blank stare. I don’t know why; I expected a slightly positive reaction.	game/text/mariko_pathway.rpy	111	[what]
MarikoP1_dc32d887		She seemed, defeated in a way. Maybe it was because she just finished practice that she looked so exhausted.	game/text/mariko_pathway.rpy	115	[what]
MarikoP1_149a94dc		She half laughed, not meeting my eyes.	game/text/mariko_pathway.rpy	121	[what]
MarikoP1_3878dc7e		She closed her eyes and took slow, shallow breaths. I waited patiently for her to respond.	game/text/mariko_pathway.rpy	143	[what]
MarikoP1_de06630a		She mulled that over as well.	game/text/mariko_pathway.rpy	150	[what]
MarikoP1_4c06e5af		Granted, it was a gross exaggeration of the problem, but ten minutes is not enough time to tell anyone’s life story.	game/text/mariko_pathway.rpy	151	[what]
Mariko2P_9a5877cc		After she finished barking her orders I got swarmed.	game/text/mariko_pathway.rpy	176	[what]
Mariko2P_0fb6d54b		She grimaced.	game/text/mariko_pathway.rpy	191	[what]
Mariko2P_68068fd9		She looked so disturbed.	game/text/mariko_pathway.rpy	202	[what]
Mariko2P_c4cdab45		There wasn’t exactly a home to go back to either.	game/text/mariko_pathway.rpy	242	[what]
Mariko2P_8299ae47		It’s hard to imagine running around that long looking for the deceased to return to rubble. Like a morbid Captain Ahab.	game/text/mariko_pathway.rpy	243	[what]
Mariko2P_4cca0ad6		She was tense, defensive, and likely picked up on what I had in mind.	game/text/mariko_pathway.rpy	254	[what]
Mariko2P_66aaf5be		Genki by nature was stubborn as hellfire, my life could be easier down the road if she was on my side.	game/text/mariko_pathway.rpy	255	[what]
Mariko2P_fdd253cb		She tugged at her earring as she faltered.	game/text/mariko_pathway.rpy	261	[what]
Mariko2P_a66517c9		She breathed a long, reserved sigh of relief.	game/text/mariko_pathway.rpy	273	[what]
Mariko2P_91153ee6		My exit out of that conversation was as graceful as my leave off the field.	game/text/mariko_pathway.rpy	301	[what]
Mariko3P_496ea1a4		The exercise clothes I borrowed from Hiro were easily a size too big.	game/text/mariko_pathway.rpy	313	[what]
Mariko3P_c35c471a		The longer I stood there, the more the girls stared at me. Or at least at the stains on this borrowed shirt.	game/text/mariko_pathway.rpy	314	[what]
Mariko3P_86a80d82		Even if they’re not my mustard stains, I can’t help but feel incredibly uncomfortable.	game/text/mariko_pathway.rpy	315	[what]
Mariko3P_fb542118		She turned to face the girls.	game/text/mariko_pathway.rpy	319	[what]
Mariko3P_8de0a88f		Against my better judgement, I followed Genki’s orders.	game/text/mariko_pathway.rpy	327	[what]
Mariko3P_1b06a92c		Not.	game/text/mariko_pathway.rpy	333	[what]
Mariko3P_efd3a09b		She burst out laughing, which was doubly insulting considering she was folded like a pretzel while I contemplated the least embarrassing way I could stand up from this.	game/text/mariko_pathway.rpy	334	[what]
Mariko3P_0f2439c8		With a surprising amount of strength, she hoisted me onto my knees. I may or may not have fallen on my face when she let me go.	game/text/mariko_pathway.rpy	344	[what]
Mariko3P_22f136a9		She rolled her eyes, but I seriously need some ice.	game/text/mariko_pathway.rpy	348	[what]
Mariko3P_61e7683d		They reply with zeal like always, but I know what I’ve seen.	game/text/mariko_pathway.rpy	370	[what]
Mariko3P_4644691c		She doesn’t look fine. There’s a melancholic air about her that she just can’t seem to shake. I can’t tell if I’m helping or making it worse.	game/text/mariko_pathway.rpy	382	[what]
Mariko3P_f8a19682		There’s always time for sarcasm. I am a seven layer bean dip of sarcasm.	game/text/mariko_pathway.rpy	393	[what]
Mariko3P_3fb82909		She flushed bright red.	game/text/mariko_pathway.rpy	397	[what]
Mariko3P_885d8680		She hung her head in shame looking incredibly guilty.	game/text/mariko_pathway.rpy	408	[what]
Mariko3P_572bc86f		All I could do is laugh.	game/text/mariko_pathway.rpy	412	[what]
Mariko3P_5832fe38		Her energy’s dropped way down. I think I’ve hit a little too close to home.	game/text/mariko_pathway.rpy	421	[what]
